"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","EV.CUH2.V","","5 minutes"
"Point_2:","EV.CUH3.V","","5 minutes"
"Point_3:","EV.CUHA1.V","","5 minutes"
"Point_4:","EV.CUHB1.V","","5 minutes"
"Point_5:","EV.HX1.V","","5 minutes"
"Point_6:","EV.RM003.V","","5 minutes"
"Point_7:","EV.RM102.V","","5 minutes"
"Point_8:","EV.RM106.V","","5 minutes"
"Point_9:","EV.RM107.V","","5 minutes"
"Point_10:","EV.RM108.V","","5 minutes"
"Point_11:","EV.RM109.V","","5 minutes"
"Point_12:","EV.RM111.V","","5 minutes"
"Point_13:","EV.RM112.V","","5 minutes"
"Point_14:","EV.RM114.V","","5 minutes"
"Point_15:","EV.RM116.V","","5 minutes"
"Point_16:","EV.RM118.V","","5 minutes"
"Point_17:","EV.RM119.V","","5 minutes"
"Point_18:","EV.RM120.V","","5 minutes"
"Point_19:","EV.RM121.V","","5 minutes"
"Point_20:","EV.RM122.V","","5 minutes"
"Point_21:","EV.RM200.V","","5 minutes"
"Point_22:","EV.RM202.V","","5 minutes"
"Point_23:","EV.RM203.V","","5 minutes"
"Point_24:","EV.RM204.V","","5 minutes"
"Point_25:","EV.RM205.V","","5 minutes"
"Point_26:","EV.RM206.V","","5 minutes"
"Point_27:","EV.RM207.V","","5 minutes"
"Point_28:","EV.RM211.V","","5 minutes"
"Point_29:","EV.RM212.V","","5 minutes"
"Point_30:","EV.RM213.V","","5 minutes"
"Point_31:","EV.RM214.V","","5 minutes"
"Point_32:","EV.RM215.V","","5 minutes"
"Point_33:","EV.RM216.V","","5 minutes"
"Point_34:","EV.RM300.V","","5 minutes"
"Point_35:","EV.RM302.V","","5 minutes"
"Point_36:","EV.RM303.V","","5 minutes"
"Point_37:","EV.RM304.V","","5 minutes"
"Point_38:","EV.RM305.V","","5 minutes"
"Point_39:","EV.RM306.V","","5 minutes"
"Point_40:","EV.RM307.V","","5 minutes"
"Point_41:","EV.RM311.V","","5 minutes"
"Point_42:","EV.RM312.V","","5 minutes"
"Point_43:","EV.RM313.V","","5 minutes"
"Point_44:","EV.RM314.V","","5 minutes"
"Point_45:","EV.RM315.V","","5 minutes"
"Point_46:","EV.RM316.V","","5 minutes"
"Point_47:","EV.RM400.V","","5 minutes"
"Point_48:","EV.RM401.V","","5 minutes"
"Point_49:","EV.RM402.V","","5 minutes"
"Point_50:","EV.RM403.V","","5 minutes"
"Point_51:","EV.RM404.V","","5 minutes"
"Point_52:","EV.RM405.V","","5 minutes"
"Point_53:","EV.RM407.V","","5 minutes"
"Point_54:","EV.RM411.V","","5 minutes"
"Point_55:","EV.RM412.V","","5 minutes"
"Point_56:","EV.RM413.V","","5 minutes"
"Point_57:","EV.RM414.V","","5 minutes"
"Point_58:","EV.RM415.V","","5 minutes"
"Point_59:","EV.RMB4.V","","5 minutes"
"Point_60:","EV.RMG04.V","","5 minutes"
"Point_61:","EV.RMG05.V","","5 minutes"
"Point_62:","EV.RMG06.V","","5 minutes"
"Point_63:","EV.RMG07.V","","5 minutes"
"Point_64:","EV.RMG08.V","","5 minutes"
"Point_65:","EV.RMG09.V","","5 minutes"
"Point_66:","EV.RMG10.V","","5 minutes"
"Point_67:","EV.RMG11.V","","5 minutes"
"Point_68:","EV.RMG14.V","","5 minutes"
"Point_69:","EV.RMG16.V","","5 minutes"
"Point_70:","EV.RMG17.V","","5 minutes"
"Point_71:","EV.RMG18.V","","5 minutes"
"Point_72:","EV.RMG19.V","","5 minutes"
"Point_73:","EV.RMG20.V","","5 minutes"
"Point_74:","EV.RMG21.V","","5 minutes"
"Point_75:","EV.RMG26.V","","5 minutes"
"Point_76:","BIGOAT","","5 minutes"
"Point_77:","EV.RM003.RT","","5 minutes"
"Point_78:","EV.RM102.RT","","5 minutes"
"Point_79:","EV.RM106.RT","","5 minutes"
"Point_80:","EV.RM107.RT","","5 minutes"
"Point_81:","EV.RM108.RT","","5 minutes"
"Point_82:","EV.RM109.RT","","5 minutes"
"Point_83:","EV.RM111.RT","","5 minutes"
"Point_84:","EV.RM112.RT","","5 minutes"
"Point_85:","EV.RM114.RT","","5 minutes"
"Point_86:","EV.RM116.RT","","5 minutes"
"Point_87:","EV.RM118.RT","","5 minutes"
"Point_88:","EV.RM119.RT","","5 minutes"
"Point_89:","EV.RM120.RT","","5 minutes"
"Point_90:","EV.RM121.RT","","5 minutes"
"Point_91:","EV.RM122.RT","","5 minutes"
"Point_92:","EV.RM200.RT","","5 minutes"
"Point_93:","EV.RM202.RT","","5 minutes"
"Point_94:","EV.RM203.RT","","5 minutes"
"Point_95:","EV.RM204.RT","","5 minutes"
"Point_96:","EV.RM205.RT","","5 minutes"
"Point_97:","EV.RM206.RT","","5 minutes"
"Point_98:","EV.RM207.RT","","5 minutes"
"Point_99:","EV.RM208.RT","","Trend COV (3.000)"
"Point_100:","EV.RM209.RT","","5 minutes"
"Point_101:","EV.RM211.RT","","5 minutes"
"Point_102:","EV.RM212.RT","","5 minutes"
"Point_103:","EV.RM213.RT","","5 minutes"
"Point_104:","EV.RM214.RT","","5 minutes"
"Point_105:","EV.RM215.RT","","5 minutes"
"Point_106:","EV.RM216.RT","","5 minutes"
"Point_107:","EV.RM219.RT","","5 minutes"
"Point_108:","EV.RM300.RT","","5 minutes"
"Point_109:","EV.RM302.RT","","5 minutes"
"Point_110:","EV.RM303.RT","","5 minutes"
"Point_111:","EV.RM304.RT","","5 minutes"
"Point_112:","EV.RM305.RT","","5 minutes"
"Point_113:","EV.RM306.RT","","5 minutes"
"Point_114:","EV.RM307.RT","","5 minutes"
"Point_115:","EV.RM308.RT","","5 minutes"
"Point_116:","EV.RM309.RT","","5 minutes"
"Point_117:","EV.RM311.RT","","5 minutes"
"Point_118:","EV.RM312.RT","","5 minutes"
"Point_119:","EV.RM313.RT","","5 minutes"
"Point_120:","EV.RM314.RT","","5 minutes"
"Point_121:","EV.RM315.RT","","5 minutes"
"Point_122:","EV.RM316.RT","","5 minutes"
"Point_123:","EV.RM400.RT","","5 minutes"
"Point_124:","EV.RM401.RT","","5 minutes"
"Point_125:","EV.RM402.RT","","5 minutes"
"Point_126:","EV.RM403.RT","","5 minutes"
"Point_127:","EV.RM404.RT","","5 minutes"
"Point_128:","EV.RM405.RT","","5 minutes"
"Point_129:","EV.RM406.RT","","5 minutes"
"Point_130:","EV.RM407.RT","","5 minutes"
"Point_131:","EV.RM411.RT","","5 minutes"
"Point_132:","EV.RM412.RT","","5 minutes"
"Point_133:","EV.RM413.RT","","5 minutes"
"Point_134:","EV.RM414.RT","","5 minutes"
"Point_135:","EV.RM415.RT","","5 minutes"
"Point_136:","EV.RMB4.RT","","5 minutes"
"Point_137:","EV.RMG04.RT","","5 minutes"
"Point_138:","EV.RMG05.RT","","5 minutes"
"Point_139:","EV.RMG06.RT","","5 minutes"
"Point_140:","EV.RMG07.RT","","5 minutes"
"Point_141:","EV.RMG08.RT","","5 minutes"
"Point_142:","EV.RMG09.RT","","5 minutes"
"Point_143:","EV.RMG10.RT","","5 minutes"
"Point_144:","EV.RMG11.RT","","5 minutes"
"Point_145:","EV.RMG14.RT","","5 minutes"
"Point_146:","EV.RMG16.RT","","5 minutes"
"Point_147:","EV.RMG17.RT","","5 minutes"
"Point_148:","EV.RMG18.RT","","5 minutes"
"Point_149:","EV.RMG19.RT","","5 minutes"
"Point_150:","EV.RMG20.RT","","5 minutes"
"Point_151:","EV.RMG21.RT","","5 minutes"
"Point_152:","EV.RMG26.RT","","5 minutes"
"Point_153:","EV.HX2.ENA","","COV"
"Point_154:","EV.HX2.HWLP1","","5 minutes"
"Point_155:","EV.HX2.HWRT","","5 minutes"
"Point_156:","EV.HX2.HWST","","5 minutes"
"Point_157:","EV.HX2.HWSTSP","","5 minutes"
"Point_158:","EV.HX2.V1","","5 minutes"
"Point_159:","EV.HX2.V1P","","5 minutes"
"Point_160:","EV.HX2.V2","","5 minutes"
"Point_161:","EV.HX2.V2P","","5 minutes"
"Point_162:","OATEMP","","15 minutes"
"Time Interval:","15 Minutes"
"Date Range:","12/26/2017 00:00:00 - 1/2/2018 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3","Point_4","Point_5","Point_6","Point_7","Point_8","Point_9","Point_10","Point_11","Point_12","Point_13","Point_14","Point_15","Point_16","Point_17","Point_18","Point_19","Point_20","Point_21","Point_22","Point_23","Point_24","Point_25","Point_26","Point_27","Point_28","Point_29","Point_30","Point_31","Point_32","Point_33","Point_34","Point_35","Point_36","Point_37","Point_38","Point_39","Point_40","Point_41","Point_42","Point_43","Point_44","Point_45","Point_46","Point_47","Point_48","Point_49","Point_50","Point_51","Point_52","Point_53","Point_54","Point_55","Point_56","Point_57","Point_58","Point_59","Point_60","Point_61","Point_62","Point_63","Point_64","Point_65","Point_66","Point_67","Point_68","Point_69","Point_70","Point_71","Point_72","Point_73","Point_74","Point_75","Point_76","Point_77","Point_78","Point_79","Point_80","Point_81","Point_82","Point_83","Point_84","Point_85","Point_86","Point_87","Point_88","Point_89","Point_90","Point_91","Point_92","Point_93","Point_94","Point_95","Point_96","Point_97","Point_98","Point_99","Point_100","Point_101","Point_102","Point_103","Point_104","Point_105","Point_106","Point_107","Point_108","Point_109","Point_110","Point_111","Point_112","Point_113","Point_114","Point_115","Point_116","Point_117","Point_118","Point_119","Point_120","Point_121","Point_122","Point_123","Point_124","Point_125","Point_126","Point_127","Point_128","Point_129","Point_130","Point_131","Point_132","Point_133","Point_134","Point_135","Point_136","Point_137","Point_138","Point_139","Point_140","Point_141","Point_142","Point_143","Point_144","Point_145","Point_146","Point_147","Point_148","Point_149","Point_150","Point_151","Point_152","Point_153","Point_154","Point_155","Point_156","Point_157","Point_158","Point_159","Point_160","Point_161","Point_162"
"12/26/2017","00:00:00","2.42","45.32","11.84","15.62","3.30","0.00","100.00","19.86","40.01","100.00","40.43","97.64","10.56","39.95","100.00","100.00","25.39","4.39","0.00","100.00","21.22","46.09","34.39","100.00","11.90","0.00","29.58","21.14","0.07","0.00","20.25","0.00","31.64","18.00","0.00","2.08","74.54","0.00","0.00","31.24","0.00","53.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","67.82","51.35","16.27","1.39","10.35","49.31","0.00","9.39","21.39","0.00","10.74","86.30","36.83","0.00","55.07","100.00","49.18","13.61","0.00","0.00","100.00","32.26","0.00","55.21","38.42","No Data","67.85","68.10","61.58","70.58","66.05","69.18","67.88","63.45","69.97","66.62","67.38","67.52","60.11","63.67","68.82","70.01","69.75","69.96","69.79","72.24","72.89","69.07","No Data","64.86","70.01","69.97","59.85","69.03","64.39","70.01","70.01","70.40","70.73","69.65","69.79","63.27","66.91","69.86","63.24","70.19","70.69","70.51","60.00","68.60","65.87","66.08","65.33","63.74","61.73","67.52","69.61","67.52","70.29","69.50","67.77","69.43","69.61","67.13","69.50","68.85","67.13","65.04","66.98","70.15","58.99","70.10","68.42","70.83","70.15","63.24","55.64","67.59","69.86","63.45","69.43","69.93","ON","39.09","159.23","180.14","180.00","0.00","97.37","36.37","64.54"," -2.41"
"12/26/2017","00:15:00","20.39","23.06","12.89","15.04","0.00","0.00","100.00","30.17","28.76","100.00","50.70","100.00","27.30","40.38","100.00","100.00","55.97","5.09","0.00","100.00","21.52","43.90","37.77","100.00","0.00","0.00","26.45","21.06","2.54","0.00","38.67","0.00","31.89","11.50","0.14","16.32","68.26","0.00","0.00","31.41","0.00","41.51","0.00","0.00","0.00","0.10","0.00","0.00","0.00","0.00","74.79","48.51","23.20","4.59","23.27","30.87","0.00","19.98","20.54","0.00","0.00","87.15","34.28","0.00","53.16","100.00","29.99","11.47","0.00","0.29","100.00","34.83","0.00","65.47","39.30","No Data","67.85","68.06","61.40","70.69","66.01","69.72","67.27","63.09","69.97","66.62","67.41","66.91","60.03","63.63","68.85","69.97","70.37","69.70","69.61","72.20","72.92","68.96","No Data","64.75","70.01","69.75","59.82","68.96","64.43","69.97","69.97","70.29","69.93","68.96","70.76","63.35","66.91","69.75","63.24","69.54","70.47","70.83","59.96","68.57","65.90","65.87","65.22","63.85","61.65","67.09","69.61","68.46","70.37","69.86","67.74","69.14","70.22","67.13","69.39","68.89","66.84","64.64","66.95","70.15","59.10","70.17","68.39","71.16","70.08","63.17","55.21","67.56","69.90","63.42","69.39","69.93","ON","39.28","158.69","180.00","180.00","0.00","97.37","37.12","62.99"," -2.71"
"12/26/2017","00:30:00","40.74","42.52","12.71","19.25","0.00","0.00","100.00","37.82","17.36","100.00","50.34","100.00","37.19","41.21","100.00","100.00","93.05","7.07","0.00","100.00","21.86","37.34","42.86","100.00","0.00","0.00","28.87","20.58","8.28","0.00","56.32","0.00","31.84","7.28","5.63","39.25","49.55","0.00","0.00","34.25","0.00","24.94","0.00","0.00","0.00","2.35","0.00","0.00","0.00","0.00","81.31","32.45","13.41","9.92","41.25","4.46","0.00","27.44","19.77","0.00","0.00","87.55","31.19","0.00","49.79","100.00","8.80","9.32","0.00","5.58","100.00","35.55","0.00","75.95","39.79","No Data","67.81","68.03","61.73","70.55","66.12","70.26","67.23","63.71","69.93","66.62","67.34","66.80","59.96","63.67","68.75","69.97","70.26","69.74","69.65","71.81","72.85","68.49","No Data","64.53","70.04","69.61","59.78","69.07","64.39","70.01","70.01","70.19","69.43","68.67","71.19","63.38","66.87","69.68","63.20","68.85","70.11","70.98","59.89","68.46","65.87","65.65","65.15","63.71","61.91","66.80","69.65","69.00","70.44","71.09","67.56","68.96","70.44","67.13","70.01","68.89","66.51","64.17","67.02","70.19","59.10","70.24","68.46","71.16","70.15","63.13","54.89","67.49","70.01","63.31","69.39","69.93","ON","39.65","158.01","180.07","180.00","0.00","97.36","38.58","61.44"," -2.66"
"12/26/2017","00:45:00","13.05","27.76","12.81","14.00","0.00","0.00","100.00","40.21","11.14","100.00","41.46","100.00","32.48","42.14","100.00","100.00","100.00","10.83","0.00","100.00","22.09","36.06","47.67","100.00","0.00","0.00","35.61","19.63","17.00","0.00","68.10","0.00","32.09","5.16","22.74","59.83","24.23","0.00","0.00","40.50","2.44","6.11","0.00","0.00","0.00","7.62","0.00","0.00","0.00","0.00","87.19","12.83","0.00","17.23","59.93","0.00","0.00","13.36","18.56","0.00","3.33","87.40","28.47","0.00","45.30","100.00","0.00","7.60","0.00","15.95","100.00","35.00","0.00","85.95","40.61","No Data","67.59","68.06","61.98","70.22","66.19","70.62","67.20","64.46","69.97","66.62","67.34","67.34","59.89","63.89","68.67","69.97","69.86","69.74","69.72","71.09","72.89","68.67","No Data","64.75","70.04","69.47","59.78","69.57","64.39","70.01","70.01","70.04","68.82","69.11","71.45","63.31","66.87","69.65","63.24","68.89","69.68","71.05","59.89","68.39","65.87","65.54","65.11","63.92","61.80","66.55","69.72","68.96","70.47","71.55","67.49","69.07","70.22","67.09","71.34","68.89","66.23","63.63","67.02","70.15","59.03","70.24","68.49","70.83","70.15","63.09","54.67","67.41","70.08","63.42","69.47","69.97","ON","39.19","159.34","180.40","180.00","0.00","97.37","36.77","62.99"," -2.85"
"12/26/2017","01:00:00","9.47","40.19","12.75","20.22","0.47","0.00","100.00","37.86","8.95","100.00","28.28","100.00","19.86","43.01","100.00","100.00","100.00","15.53","0.00","100.00","22.39","41.21","51.10","100.00","0.00","0.00","38.59","18.49","28.08","0.00","69.34","0.00","32.26","6.19","48.22","69.73","2.61","0.00","0.00","52.51","10.94","0.00","0.00","0.00","0.00","13.84","0.61","0.00","0.00","0.00","92.32","0.00","0.00","25.43","72.92","0.00","0.00","0.00","17.80","0.28","16.03","87.15","27.14","0.00","40.83","100.00","0.97","6.48","0.00","25.09","100.00","33.67","0.00","95.48","41.54","No Data","67.77","68.06","62.30","70.01","66.23","70.83","67.27","64.75","69.93","66.59","67.31","68.24","59.78","63.81","68.60","70.01","69.61","69.88","69.83","70.47","72.89","68.82","No Data","65.18","70.08","69.32","59.75","70.15","64.35","69.93","69.93","69.86","68.46","69.72","71.01","63.42","67.02","69.50","63.20","69.72","69.43","70.87","59.82","68.28","65.87","65.58","64.97","63.78","61.73","66.30","69.75","68.49","70.37","71.16","67.45","69.43","69.93","67.13","71.84","68.82","65.83","63.13","67.02","70.04","59.03","70.24","68.53","69.75","70.04","63.13","54.96","67.41","70.08","63.31","69.54","69.93","ON","39.03","159.52","180.14","180.00","0.00","97.37","36.05","64.54"," -2.82"
"12/26/2017","01:15:00","31.40","25.82","12.26","13.77","0.70","0.00","100.00","31.81","11.80","100.00","13.81","100.00","5.94","43.27","100.00","100.00","99.96","21.22","0.00","100.00","22.69","48.52","52.27","100.00","0.01","0.00","40.18","16.93","39.12","0.00","62.51","0.00","32.94","11.13","70.19","69.87","0.00","0.00","0.00","66.18","19.64","0.00","0.00","0.00","0.00","18.39","2.59","0.00","0.00","0.00","96.80","0.00","0.00","29.23","78.98","0.00","0.00","0.00","18.19","4.65","36.41","86.83","28.03","0.00","36.45","100.00","16.01","6.51","0.00","25.52","100.00","32.27","0.00","100.00","42.21","No Data","67.77","68.03","62.37","69.68","66.23","70.73","67.23","64.71","70.01","66.59","67.27","68.82","59.82","63.78","68.53","70.01","69.65","69.99","69.93","69.93","72.89","68.82","No Data","65.43","70.08","69.43","59.75","70.51","64.35","69.93","69.93","69.61","69.18","70.15","70.47","63.42","66.95","69.18","63.24","70.44","69.47","70.51","59.82","68.21","65.87","65.69","64.89","63.81","61.83","66.08","69.75","68.06","70.22","70.69","68.06","69.83","69.61","67.05","71.37","68.78","65.58","62.81","67.02","69.90","58.99","70.21","68.49","68.67","69.97","63.09","55.53","67.38","70.04","63.31","69.54","69.93","ON","40.19","158.80","180.00","180.00","0.00","97.37","40.28","59.48"," -2.86"
"12/26/2017","01:30:00","26.59","35.22","12.45","19.10","0.00","0.00","100.00","23.79","20.22","100.00","4.26","100.00","0.07","43.83","100.00","100.00","97.10","27.08","0.00","100.00","23.20","51.28","50.47","99.84","2.64","0.00","40.41","15.55","47.34","0.00","49.06","0.00","33.79","19.54","72.15","62.95","0.19","0.00","0.00","78.47","25.95","0.00","0.00","0.00","0.00","21.09","5.91","0.00","0.00","0.23","100.00","1.65","0.00","14.90","79.45","0.00","0.00","0.00","19.34","11.36","57.89","86.48","30.96","0.00","33.03","100.00","41.54","8.09","0.00","16.05","100.00","31.05","0.00","100.00","43.06","No Data","67.74","68.03","62.52","69.39","66.26","70.33","67.23","64.17","70.01","66.59","67.27","69.18","59.82","63.74","68.46","69.97","70.19","70.17","70.01","69.61","72.92","69.07","No Data","65.54","70.01","69.65","59.67","70.87","64.28","69.93","69.93","69.47","70.44","70.55","69.93","63.38","66.95","69.72","63.20","70.80","69.68","70.15","59.82","68.10","65.83","65.79","64.82","63.78","61.83","65.87","69.83","67.67","70.15","70.37","69.18","70.08","69.29","67.05","70.83","68.75","65.58","63.02","67.02","69.83","58.92","70.10","68.42","68.67","69.86","63.13","56.07","67.34","70.04","63.35","69.68","69.97","ON","40.19","159.30","179.57","180.00","0.00","97.37","40.29","59.49"," -2.74"
"12/26/2017","01:45:00","3.10","28.14","11.96","15.33","3.60","0.00","100.00","15.78","33.31","100.00","2.62","99.32","2.74","44.63","100.00","100.00","88.38","30.40","0.00","100.00","23.86","42.54","46.26","98.24","12.07","0.00","37.76","16.04","50.53","0.00","32.01","0.00","34.83","29.64","55.82","51.21","6.81","0.00","0.00","83.56","26.98","1.18","0.00","0.00","0.00","21.17","10.73","0.00","0.00","3.36","100.00","9.37","0.00","0.00","76.00","0.00","0.00","0.00","20.72","15.91","71.98","85.84","34.40","0.00","30.99","100.00","59.19","10.29","0.00","0.00","100.00","30.91","0.00","100.00","43.83","No Data","67.70","67.99","62.41","69.21","66.26","69.93","68.49","63.56","69.93","66.59","67.23","69.43","60.03","63.67","68.42","70.01","70.69","70.28","70.11","69.21","72.89","69.07","No Data","65.51","69.93","69.93","59.64","70.98","64.28","69.93","69.93","69.43","71.19","70.76","69.39","63.45","66.95","69.79","63.20","70.91","70.08","69.83","59.82","68.03","65.83","66.01","64.75","63.71","61.69","65.69","69.83","67.34","70.01","70.08","69.57","70.29","69.03","67.05","70.40","68.75","65.79","63.42","67.02","69.83","59.06","70.10","68.42","69.36","69.90","63.09","56.36","67.34","70.01","63.35","69.79","69.97","ON","40.68","159.48","180.04","180.00","0.00","97.02","41.02","59.10"," -2.77"
"12/26/2017","02:00:00","28.77","31.82","12.18","16.48","2.80","0.00","100.00","11.91","46.52","100.00","7.80","97.26","13.58","45.42","100.00","100.00","74.78","27.87","0.00","100.00","24.36","28.56","41.35","96.10","26.52","0.00","35.08","18.64","47.96","0.00","14.21","0.00","35.86","39.76","29.54","36.15","23.16","0.00","0.00","91.82","21.11","7.72","0.00","0.00","0.00","16.59","16.15","0.00","0.00","10.08","100.00","22.85","1.08","0.00","68.84","0.84","0.00","0.06","21.80","15.43","78.84","85.45","36.24","0.00","30.16","100.00","62.89","11.64","0.00","0.00","100.00","31.41","0.00","100.00","44.40","No Data","67.63","68.03","62.05","69.36","66.23","69.61","68.53","63.35","70.01","66.55","67.20","69.72","60.50","63.67","68.42","69.97","70.73","70.24","70.08","68.96","72.89","69.11","No Data","65.43","69.79","70.26","59.67","70.94","64.28","69.93","69.93","69.47","71.55","70.91","68.89","63.27","66.91","69.54","63.17","70.76","70.44","69.50","59.82","67.99","65.83","66.30","64.75","63.71","61.76","65.51","69.86","67.02","69.93","69.83","69.21","70.47","68.78","67.05","70.01","68.75","66.05","63.85","66.98","69.93","59.03","69.99","68.46","70.15","69.93","63.02","56.18","67.27","70.01","63.42","69.86","69.97","ON","39.62","160.17","180.29","180.00","0.00","97.37","38.47","61.43"," -3.01"
"12/26/2017","02:15:00","38.58","31.72","12.13","17.13","0.88","0.00","100.00","16.10","54.51","100.00","19.55","97.52","28.96","46.01","100.00","100.00","56.17","14.48","0.00","100.00","24.79","21.75","37.28","94.60","45.44","0.00","32.48","22.54","40.26","0.00","0.00","0.00","36.77","48.07","5.27","19.74","45.45","0.00","0.00","100.00","9.80","19.67","0.00","0.00","0.00","6.94","21.44","0.00","0.00","20.01","100.00","40.64","6.50","0.00","59.25","5.60","0.00","1.96","23.00","9.59","78.54","85.26","35.52","0.00","31.13","100.00","54.90","12.08","0.00","0.00","100.00","31.92","0.00","100.00","44.46","No Data","67.85","68.03","61.55","69.68","66.15","69.21","67.92","63.45","69.93","66.51","67.23","70.01","61.11","63.67","68.46","69.93","70.01","70.21","70.04","68.71","72.89","69.18","No Data","65.18","69.79","70.51","59.64","70.76","64.28","69.93","69.93","69.57","71.12","70.91","68.75","63.38","66.95","69.36","63.20","70.29","70.62","69.21","59.82","67.92","65.83","66.59","64.75","63.67","61.83","65.33","69.90","66.84","69.83","69.61","68.82","70.58","68.60","67.05","69.79","68.78","66.37","64.21","67.02","70.11","58.99","69.88","68.42","70.73","69.97","63.02","55.79","67.31","69.93","63.42","69.90","70.01","ON","39.58","159.73","179.93","180.00","0.00","97.37","38.33","61.71"," -3.39"
"12/26/2017","02:30:00","2.23","29.46","12.83","15.34","0.00","0.00","100.00","27.54","56.70","100.00","36.41","97.86","34.40","46.58","100.00","100.00","33.76","0.00","0.00","100.00","25.11","29.63","35.10","94.54","67.80","0.00","29.12","25.94","28.05","0.00","0.00","0.00","37.04","53.25","0.00","5.63","67.51","0.00","0.00","100.00","0.00","35.71","0.00","0.05","0.00","0.00","25.46","0.00","0.00","32.90","100.00","58.17","15.92","0.00","47.49","13.72","0.00","8.28","23.08","0.00","72.07","85.25","33.45","0.00","33.61","100.00","39.28","11.90","0.00","0.12","100.00","33.44","0.00","100.00","44.36","No Data","67.74","67.99","61.29","70.01","66.12","69.03","67.77","64.07","69.97","66.48","67.23","70.19","61.29","63.63","68.42","69.97","69.21","70.06","69.97","68.64","72.89","68.96","No Data","64.93","69.86","70.80","59.60","70.44","64.25","69.97","69.97","69.83","70.44","70.65","68.93","63.38","66.91","69.21","63.20","69.65","70.58","69.07","59.78","67.85","65.79","66.77","64.93","63.78","61.73","65.18","69.93","67.16","69.72","69.43","68.49","70.73","68.42","67.05","69.54","68.82","66.59","64.53","67.02","70.15","58.92","69.85","68.31","70.98","70.01","62.99","55.25","67.27","69.86","63.42","69.93","70.04","ON","39.92","159.48","179.86","180.00","0.00","97.37","39.69","61.06"," -3.30"
"12/26/2017","02:45:00","33.69","37.48","13.08","19.24","0.15","0.00","100.00","38.93","54.07","100.00","50.26","96.84","27.94","47.04","100.00","100.00","10.05","0.00","0.00","100.00","25.32","48.78","35.43","95.74","86.90","0.00","28.33","27.34","11.63","0.00","0.28","0.00","36.91","54.34","2.49","0.00","77.67","0.00","0.00","100.00","0.00","51.54","0.00","0.38","0.00","0.00","23.92","0.00","0.00","48.09","100.00","61.04","24.79","0.00","34.53","25.42","0.00","18.72","22.43","0.00","60.64","85.13","31.69","0.00","37.48","100.00","19.50","11.67","0.00","4.87","100.00","34.72","0.00","99.96","44.44","No Data","67.70","67.92","61.47","70.22","66.15","69.50","67.88","64.71","69.97","66.51","67.20","70.22","60.97","63.67","68.31","69.97","68.82","69.88","69.93","69.00","72.85","68.96","No Data","64.97","70.01","71.01","59.60","69.90","64.21","70.01","70.01","70.01","69.57","70.15","69.93","63.42","66.91","69.14","63.20","68.89","70.33","69.21","59.75","67.85","65.79","66.66","65.40","63.60","61.73","65.04","69.97","68.21","69.65","69.72","68.24","70.73","68.21","67.02","69.39","68.85","66.73","64.79","67.02","70.08","58.88","69.78","68.31","71.16","70.01","62.91","54.89","67.27","69.90","63.38","69.97","69.97","ON","41.79","158.26","179.75","180.00","0.00","97.37","42.68","56.38"," -3.48"
"12/26/2017","03:00:00","29.53","23.68","13.68","14.54","0.00","0.00","100.00","45.20","48.27","100.00","52.22","97.84","15.07","47.26","100.00","100.00","0.00","0.00","0.00","100.00","25.52","67.37","38.34","98.00","95.26","0.00","28.16","27.00","0.00","0.00","8.12","0.00","36.55","51.67","16.93","3.43","68.71","0.00","0.00","100.00","0.45","62.33","0.00","1.73","0.00","0.00","12.14","0.00","0.00","65.68","100.00","47.86","16.71","0.00","22.26","39.40","0.00","27.36","21.33","0.00","45.29","85.37","30.56","0.00","41.11","100.00","0.00","11.27","0.00","15.99","100.00","35.67","0.00","99.69","44.45","No Data","67.59","67.92","61.80","70.37","66.12","70.15","67.77","64.97","70.01","66.51","67.09","70.01","60.68","63.67","68.21","69.97","69.32","69.81","69.90","69.75","72.85","69.07","No Data","64.82","70.04","70.98","59.57","69.25","64.17","70.04","70.04","70.22","68.96","69.50","70.91","63.38","66.87","69.36","63.17","68.60","69.79","69.57","59.71","67.77","65.76","66.44","65.90","63.74","61.83","64.89","70.01","68.89","69.61","71.09","68.03","70.62","68.13","67.02","69.86","68.89","66.80","64.97","66.98","70.01","58.85","69.85","68.24","71.12","70.04","62.84","54.60","67.20","69.93","63.42","70.04","69.97","ON","41.58","158.44","180.14","180.00","0.00","96.98","42.37","57.16"," -3.62"
